gene_id	baseMean	lrt_model_log2fc	lrt_lfc_se	stat	lrt_p	lrt_q
LITCHI014497	411.792979279516	0.297675360876232	0.254622218416991	1.3662890654988	0.242450498252613	0.621645844283379
LITCHI014498	727.152321843774	0.516503399272728	0.166803841751146	9.58253974165291	0.00196436485841478	0.0804148940460537
LITCHI014499	1009.63143636575	0.071920976595633	0.1814937727285	0.157031370544132	0.691904499491641	0.899938661713375
LITCHI014500	594.922388071125	0.560325629531002	0.210336056112301	7.08994912433806	0.00775174477570569	0.157184020071219
LITCHI014501	636.813489494915	-0.463251634910304	0.22914561863704	4.08289378282385	0.0433194092397405	0.319609419447242
LITCHI014503	51.8188416511174	-0.544214123765117	0.533470778451918	1.04015680760277	0.307785005416868	0.678711661411998
LITCHI014504	317.134784900538	-0.9938587808	0.422442907384248	5.51309379475586	0.0188746314287791	0.226693766604453
LITCHI014505	38.3649097299686	0.557251800602173	0.532575925167097	1.092938918717	0.29582095570439	0.670373116285182
LITCHI014507	27.0354022106615	-0.3796800729415	0.624975127301566	0.368595856307138	0.543770643282986	0.830998126268285
LITCHI014508	13.4418038660791	-0.571835914151141	0.764646840138245	0.558394103718001	0.454908007136833	0.781230295848819
LITCHI014509	141.549442867183	-0.547111142509036	0.425693074347835	1.64918495196099	0.199069899791368	0.576279252183332
LITCHI014512	1618.69596092406	-1.32292912664433	0.360722194961417	13.3400202431788	0.000259801544361026	0.0268529863447069
LITCHI014513	172.596088240511	0.272008473612196	0.255223669185626	1.13594509573494	0.286510782561602	0.662737554727087
LITCHI014515	174.374138492475	-0.0952142791494898	0.261078805723336	0.133004843312222	0.715336634609289	0.908132619242333
LITCHI014516	116.234757261449	-0.425787508575963	0.365684824690335	1.354650393151	0.244466771209342	0.623996614434886
LITCHI014517	177.55035724398	0.533864494704186	0.267076791833702	3.99301632098158	0.0456892037767252	0.325311815246584
LITCHI014518	155.360643643373	0.551898522919544	0.426378245824682	1.67244512328811	0.195931350202144	0.571638321498328
LITCHI014519	48.7896113085426	1.46629837680865	1.10927922641049	1.73150697685107	0.188218557060122	0.562194571563693
LITCHI014522	8.9535323655366	0.30370504867753	0.828397157629027	0.134456825100784	0.713855079097057	0.90737744987715
LITCHI014529	970.202005427862	-0.168663167637187	0.302643967263608	0.310521027371863	0.577360638017279	0.846961574497949
LITCHI014530	242.746141264984	0.139310184300483	0.316941221396431	0.193257688729517	0.660218989846947	0.885437496211731
LITCHI014532	262.186225148884	-0.257819034633733	0.246891789309669	1.09046614892671	0.296367948426311	0.670846598459985
LITCHI014533	96.2313245756491	0.100200748661089	0.331798356026714	0.0912413859113741	0.762604882961188	0.925923472462889
LITCHI014535	145.546668355793	-0.685844723956778	0.346723793253342	3.91036506096624	0.0479891719347517	0.330626481638465
LITCHI014536	92.6675684018004	-0.722701041531976	0.602621034736729	1.4351696539813	0.230922597641515	0.610050918553681
LITCHI014537	309.848387484872	0.128152116652567	0.203590583385943	0.396170373754813	0.529073692438715	0.823253832197491
LITCHI014540	1327.27416981692	0.214366708150648	0.16818178985686	1.624619278908	0.20244889614163	0.580168630187285
LITCHI014545	30.8430287932325	-0.567260058835095	0.535250131910151	1.12292423969633	0.289289659746292	0.665071832189288
LITCHI014546	155.691709734309	0.343929442208762	0.271683761530244	1.60149704175359	0.205691187068501	0.584261301863486
LITCHI014547	1017.05349723359	0.243382511921475	0.154722906225231	2.47404192854123	0.115739949278983	0.465773728466691
LITCHI014548	217.198587603732	0.035170466790659	0.278796794549959	0.0159108877394232	0.899622397185615	0.96990227951177
LITCHI014549	1876.86056102437	0.119090537936161	0.194257412477356	0.375781357149151	0.539869675249315	0.828683757122113
LITCHI014550	217.46398329705	0.314753355098155	0.244147649095941	1.66102985865894	0.197464331771005	0.573773749445189
LITCHI014551	22.5541446060759	1.30197155113778	0.828518817200811	2.45868179410898	0.116876831488136	0.467531369736023
LITCHI014552	66.137068492764	-0.0219764196017941	0.349675831461577	0.00394931957960409	0.949891037060927	0.985415664513963
LITCHI014554	144.110848093819	0.9816923064472	0.426315231870882	5.2845358329044	0.021515626723655	0.238962398633494
LITCHI014555	528.089007158768	0.0763888509635902	0.156761654526081	0.237485590702718	0.626028081053439	0.868534838682877
LITCHI014556	9.86907139126951	1.90478349091131	0.980977769601301	3.77424660421768	0.0520473349530491	0.343082794547303
LITCHI014557	307.095170308147	0.24705791538326	0.191960210602942	1.65613902707558	0.198125431990281	0.575007317171792
LITCHI014558	994.626887222485	0.0987200522057026	0.147302938449548	0.449216924179467	0.502707059322219	0.806800192041871
LITCHI014560	1388.39297268266	0.112634709150769	0.179666051897303	0.393013784410073	0.5307194677052	0.824256750307878
LITCHI014561	431.743913027444	-0.195624087873641	0.427186644623718	0.209691870615188	0.64700901988289	0.878943557222066
LITCHI014562	1339.5790893908	0.0405143585789223	0.129305876452551	0.0981802781101067	0.754024396946505	0.923125631091405
