window_bp	replicate	matrix_id	motif_name	ame_p	ame_q	ame_odds_ratio	candidate_hits	candidate_total	background_hits	background_total	ame_replicate_pass
2000	18	MA2409.1	ZmbZIP25	2.03e-1	1.0	1.386765278318412	23	206	17	206	False
2000	18	MA2408.1	BAD1	6.48e-1	1.0	0.9381651170606027	37	206	39	206	False
2000	18	MA2402.1	OsERF104	1.47e-1	1.0	1.2728988764044944	144	206	133	206	False
2000	18	MA2401.1	Os05g0437700	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	18	MA2400.1	LjTCP20	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
2000	18	MA2398.1	AS2	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	18	MA2395.1	PHYPA_011264	2.87e-1	1.0	1.5688115411037324	8	206	5	206	False
2000	18	MA2391.1	Lg3	2.17e-1	1.0	1.3356529964191608	26	206	20	206	False
2000	18	MA2390.1	GLYMA19G26560	2.05e-1	1.0	1.5147333084669898	196	206	191	206	False
2000	18	MA2389.1	GBF1	2.40e-1	1.0	1.1758661887694146	129	206	121	206	False
2000	18	MA2388.1	GATA1	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
2000	18	MA2384.1	estExt_Genewise1.C_2060077	1.88e-1	1.0	1.2133745651333592	107	206	97	206	False
2000	18	MA2382.1	e_gw1.209.40.1	1.24e-1	1.0	1.387187280804302	42	206	32	206	False
2000	18	MA2380.1	DOF4.7	1.85e-1	1.0	1.2184177899707194	93	206	83	206	False
2000	18	MA2378.1	CRF3	1.63e-1	1.0	1.3095327102803738	169	206	160	206	False
2000	18	MA2377.1	cassava45561.m1	9.37e-2	1.0	1.6220886551465064	25	206	16	206	False
2000	18	MA2376.1	CAMTA5	1.14e-1	1.0	1.2993742177722152	89	206	76	206	False
2000	18	MA2374.1	AHL13	1.11e-1	1.0	1.6190075693860386	192	206	184	206	False
2000	18	MA2371.1	MYB31	3.11e-1	1.0	1.4213740458015267	10	206	7	206	False
2000	18	MA2370.1	MBD2	1.74e-1	1.0	1.242211496270294	142	206	132	206	False
2000	18	MA2368.1	WRKY51	1.84e-1	1.0	1.2534435261707988	58	206	49	206	False
2000	18	MA2367.1	WIP5	2.33e-1	1.0	1.1893815936186638	141	206	133	206	False
2000	18	MA2366.1	VOZ2	1.59e-1	1.0	1.2762486237613853	61	206	51	206	False
2000	18	MA2364.1	VIT_15s0048g01150	1.51e-1	1.0	1.5066876475216364	191	206	184	206	False
2000	18	MA2362.1	TEIL	2.12e-1	1.0	1.2301198540906721	55	206	47	206	False
2000	18	MA2351.1	OsEIL3	1.85e-1	1.0	1.3628169014084508	184	206	177	206	False
2000	18	MA2350.1	OsFBH1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	18	MA2106.1	Zm00001d024644	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	18	MA2104.1	IDD11	1.24e-1	1.0	1.6684350132625996	18	206	11	206	False
2000	18	MA1797.1	RAV2	1.99e-1	1.0	1.3151541514871405	33	206	26	206	False
2000	18	MA1790.1	NAC073	1.84e-1	1.0	1.2199027965899132	91	206	81	206	False
2000	18	MA1783.1	NAC005	2.79e-1	1.0	1.347716535433071	16	206	12	206	False
2000	18	MA1749.1	E2FC	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	18	MA1746.1	BZIP69	6.32e-1	1.0	0.9461463414634146	19	206	20	206	False
2000	18	MA1687.1	ARF14	4.27e-1	1.0	1.1409481658013447	17	206	15	206	False
2000	18	MA1686.1	ARF13	6.99e-1	1.0	0.8879642784655978	17	206	19	206	False
2000	18	MA2091.1	PK27109.1	1.51e-1	1.0	1.5066876475216364	22	206	15	206	False
2000	18	MA2090.1	PK26523.1	3.45e-1	1.0	1.1046009247328128	88	206	83	206	False
2000	18	MA2088.1	PK24580.1	4.12e-1	1.0	1.0762173606210304	57	206	54	206	False
2000	18	MA2087.1	PK24205.1	4.07e-1	1.0	1.0861094741220925	48	206	45	206	False
2000	18	MA2086.1	PK23964.1	1.79e-1	1.0	1.2306856490123423	81	206	71	206	False
2000	18	MA2083.1	PK21166.1	1.37e-1	1.0	1.7590527119938886	14	206	8	206	False
2000	18	MA2082.1	PK20392.1	2.23e-1	1.0	1.6482677627715796	200	206	196	206	False
2000	18	MA2076.1	PK18401.1	4.20e-1	1.0	1.0627415321664015	82	206	79	206	False
2000	18	MA2075.1	PK18009.1	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
2000	18	MA2074.1	PK17878.1	2.91e-1	1.0	1.1555562513698845	60	206	54	206	False
2000	18	MA2072.1	PK16335.1	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
2000	18	MA2068.1	PK10344.1	3.05e-1	1.0	1.2550635348479013	21	206	17	206	False
2000	18	MA2066.1	PK09021.1	5.91e-1	1.0	0.9743168212413537	50	206	51	206	False
2000	18	MA2065.1	PK08602.1	5.00e-1	1.0	1.4068796068796068	3	206	2	206	False
2000	18	MA2063.1	PK07402.1	3.28e-1	1.0	1.3360844270058179	197	206	194	206	False
2000	18	MA2056.1	PK01144.1	8.89e-2	1.0	2.0036363636363634	199	206	192	206	False
2000	18	MA2055.1	PK00315.1	2.09e-1	1.0	1.2371049146293447	161	206	153	206	False
2000	18	MA1416.1	RAMOSA1	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
2000	18	MA1384.1	PHL7	1.97e-1	1.0	1.2260716560992628	68	206	59	206	False
2000	18	MA1380.1	TCX6	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	18	MA1379.1	SOL1	5.00e-1	1.0	1.2920634920634921	203	206	202	206	False
2000	18	MA1373.1	GAF1	3.29e-1	1.0	1.130274709713962	58	206	53	206	False
2000	18	MA1350.1	BZIP42	8.15e-1	1.0	0.802093790334146	23	206	28	206	False
2000	18	MA1348.1	TGA9	3.79e-1	1.0	1.086990780868332	77	206	73	206	False
2000	18	MA1335.1	TGA4	7.34e-1	1.0	0.8976640711902113	67	206	72	206	False
2000	18	MA1324.1	GATA20	3.05e-1	1.0	1.1317876754118366	80	206	74	206	False
2000	18	MA1309.1	WRKY3	1.11e-1	1.0	1.6190075693860386	22	206	14	206	False
2000	18	MA1290.1	TCP17	3.11e-1	1.0	1.1229672532858097	106	206	100	206	False
2000	18	MA1242.1	DREB2F	5.00e-1	1.0	1.046550851745657	25	206	24	206	False
2000	18	MA1235.1	AIL7	6.25e-1	1.0	1.0	5	206	5	206	False
2000	18	MA1225.1	ERF5	5.81e-1	1.0	0.9794229478863788	75	206	76	206	False
2000	18	MA1222.1	ERF014	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
2000	18	MA1162.1	TCX2	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	18	MA1161.1	TSO1	4.07e-1	1.0	1.0861094741220925	161	206	158	206	False
2000	18	MA1098.1	ARALYDRAFT_484486	1.46e-1	1.0	1.9576682859125607	10	206	5	206	False
2000	18	MA1097.1	ARALYDRAFT_493022	3.62e-1	1.0	1.2007272727272726	19	206	16	206	False
2000	18	MA1096.1	ARALYDRAFT_496250	5.42e-1	1.0	1.0	69	206	69	206	False
2000	18	MA1095.1	ARALYDRAFT_495258	1.46e-1	1.0	1.9576682859125607	10	206	5	206	False
2000	18	MA1091.1	WRKY62	4.54e-1	1.0	1.053785442852967	157	206	155	206	False
2000	18	MA1084.1	WRKY38	3.68e-1	1.0	1.1809572375610111	188	206	185	206	False
2000	18	MA1080.1	WRKY23	2.74e-1	1.0	1.149477756286267	124	206	117	206	False
2000	18	MA1075.1	WRKY12	3.61e-1	1.0	1.1173926913125156	162	206	158	206	False
2000	18	MA1067.1	TCP5	2.96e-1	1.0	1.2849032258064517	19	206	15	206	False
2000	18	MA1066.1	TCP23	1.27e-1	1.0	1.5213695395513578	25	206	17	206	False
2000	18	MA1051.1	RAP2-3	2.20e-1	1.0	1.2127372579246556	153	206	145	206	False
2000	18	MA1046.1	NTL9	2.13e-1	1.0	1.4724409448818898	16	206	11	206	False
2000	18	MA1035.1	TCP4	5.00e-1	1.0	1.0203165255796836	124	206	123	206	False
2000	18	MA1034.1	Os05g0497200	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	18	MA1033.1	OJ1058_F05.8	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	18	MA1013.1	GATA10	2.23e-1	1.0	1.6482677627715796	10	206	6	206	False
2000	18	MA1009.1	ARF3	3.86e-1	1.0	1.377306903622693	201	206	199	206	False
2000	18	MA1007.1	PHYPADRAFT_173530	4.43e-1	1.0	1.0848143405889885	29	206	27	206	False
2000	18	MA0986.1	DREB2C	4.15e-1	1.0	1.0715293575603997	146	206	143	206	False
2000	18	MA0978.1	DREB1E	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	18	MA0967.1	BZIP60	2.99e-1	1.0	1.1878829135466304	37	206	32	206	False
2000	18	MA0963.1	bHLH78	4.21e-1	1.0	1.0610994957569795	89	206	86	206	False
2000	18	MA0959.1	AIB	1.26e-1	1.0	1.3779268793646446	43	206	33	206	False
2000	18	MA0957.1	BHLH3	2.05e-1	1.0	1.2100160640306625	77	206	68	206	False
2000	18	MA0952.1	ATHB-51	1.11e-1	1.0	1.6190075693860386	22	206	14	206	False
2000	18	MA0951.1	ATHB-16	1.39e-1	1.0	1.2626556345660735	116	206	104	206	False
2000	18	MA0950.1	ATHB-12	9.77e-2	1.0	1.3189083606151475	125	206	111	206	False
2000	18	MA0947.1	ARR14	1.97e-1	1.0	1.2260716560992628	68	206	59	206	False
2000	18	MA0946.1	ARR11	9.25e-2	1.0	1.3713388760478835	63	206	50	206	False
2000	18	MA0936.1	NAC046	9.09e-2	1.0	1.3420982735723772	139	206	125	206	False
2000	18	MA0935.1	NAC025	4.47e-1	1.0	1.0720595274357076	173	206	171	206	False
2000	18	MA0934.1	AHL25	2.05e-1	1.0	1.5147333084669898	196	206	191	206	False
2000	18	MA0933.1	AHL20	2.23e-1	1.0	1.6482677627715796	10	206	6	206	False
2000	18	MA0932.1	AHL12	2.08e-1	1.0	1.367863754165124	188	206	182	206	False
2000	18	MA0129.1	TGA1A	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
2000	18	MA0123.1	abi4	3.46e-1	1.0	1.259425587467363	15	206	12	206	False
2000	18	MA0097.1	bZIP911	8.89e-1	1.0	0.6983423401542291	15	206	21	206	False
2000	18	MA0096.1	bZIP910	5.00e-1	1.0	1.0198527825065338	90	206	89	206	False
2000	18	MA0021.1	Dof3	1.49e-1	1.0	1.2684587496684057	142	206	131	206	False
2000	18	MA1354.1	AT4G12670	1.0	1.0	0.0	0	206	0	206	False
2000	19	MA1326.2	ZHD5	1.35e-4	0.054	2.607454863133372	55	206	25	206	False
2000	19	MA2473.1	HB88	4.01e-4	0.152	2.019076923076923	96	206	62	206	False
2000	19	MA2028.2	MYB49	6.60e-4	0.236	1.9893581270303573	88	206	56	206	False
2000	19	MA1364.2	BHLH72	1.82e-3	0.357	1.827090200779143	136	206	106	206	False
2000	19	MA2377.1	cassava45561.m1	1.15e-3	0.364	2.5536034115138593	189	206	167	206	False
2000	19	MA1328.1	ZHD9	1.35e-3	0.426	1.8588349449593469	102	206	71	206	False
2000	19	MA2365.1	VIT_17s0000g10420	1.88e-3	0.513	3.4065395095367847	199	206	183	206	False
2000	19	MA0562.1	PIF5	5.29e-3	0.552	1.7213268554196683	89	206	63	206	False
2000	19	MA1406.2	ATHB-4	1.95e-3	0.553	2.06508875739645	57	206	32	206	False
2000	19	MA0939.1	NAC079	2.52e-3	0.585	1.8296296296296297	85	206	57	206	False
2000	19	MA1776.3	MYB67	2.17e-3	0.591	2.0971125710815435	53	206	29	206	False
2000	19	MA1089.2	WRKY57	2.74e-3	0.677	1.7685561565790737	107	206	78	206	False
2000	19	MA1055.3	SPL1	2.83e-3	0.679	8.058823529411764	11	206	1	206	False
2000	19	MA2659.1	GLYMA-08G281200	3.41e-2	0.681	2.073170731707317	22	206	11	206	False
2000	19	MA2622.1	hb34	3.07e-3	0.718	1.7796347983993006	93	206	65	206	False
2000	19	MA1268.2	CDF5	3.20e-3	0.732	5.706976744186046	204	206	193	206	False
2000	19	MA2743.1	SlWRKY23	3.99e-3	0.806	2.9907036384035903	23	206	8	206	False
2000	19	MA1296.2	WRKY46	5.35e-3	0.827	7.320610687022901	10	206	1	206	False
2000	19	MA0573.2	ATHB-9	5.30e-2	0.843	1.897560975609756	22	206	12	206	False
2000	19	MA1361.2	bHLH18	9.07e-3	0.847	1.7966280295047419	57	206	36	206	False
2000	19	MA1403.1	BPC5	8.89e-2	0.858	2.0036363636363634	14	206	7	206	False
2000	19	MA1330.2	ZHD6	4.96e-3	0.871	1.6995212616164461	106	206	79	206	False
2000	19	MA2669.1	GLYMA-04G231400	5.35e-3	0.884	7.320610687022901	10	206	1	206	False
2000	19	MA2354.1	PK06182.1	5.56e-3	0.89	2.2414827155351937	189	206	171	206	False
2000	19	MA0001.3	AGL3	5.51e-3	0.897	4.3795918367346935	203	206	192	206	False
2000	19	MA2358.1	PK22320.1	5.56e-3	0.899	2.2414827155351937	35	206	17	206	False
2000	19	MA1807.2	ZHD10	5.76e-3	0.905	5.25706940874036	204	206	194	206	False
2000	19	MA2757.1	pbf1	6.28e-3	0.925	1.7162877608221738	148	206	123	206	False
2000	19	MA1750.1	E2FE	2.51e-1	0.926	1.8849305308158175	6	206	3	206	False
2000	19	MA1732.1	E2FD	2.51e-1	0.926	1.8849305308158175	6	206	3	206	False
2000	19	MA1760.1	HSFA6A	4.01e-2	0.933	1.6568077511473738	40	206	26	206	False
2000	19	MA0560.2	PIF3	1.07e-2	0.94	1.6146042742708688	98	206	74	206	False
2000	19	MA2393.1	PHYPA_008731	1.07e-2	0.94	1.6146042742708688	98	206	74	206	False
2000	19	MA1024.2	HAT1	6.90e-3	0.942	2.3821596244131453	193	206	177	206	False
2000	19	MA2483.1	PK20543.1	7.00e-3	0.944	1.6877304893850293	88	206	63	206	False
2000	19	MA1360.3	bHLH74	8.84e-3	0.949	1.7061964623428636	156	206	133	206	False
2000	19	MA0582.2	RAV1	7.26e-3	0.95	2.0173963655176874	183	206	164	206	False
2000	19	MA1184.2	RVE1	7.74e-3	0.955	1.6618705035971224	94	206	69	206	False
2000	19	MA1011.2	PHYPADRAFT_72483	7.71e-3	0.958	1.9164868005977087	48	206	28	206	False
2000	19	MA1766.2	MYB17	8.47e-3	0.965	1.63898749807069	129	206	104	206	False
2000	19	MA2461.1	WOX13	8.57e-3	0.971	1.7151064548834065	157	206	134	206	False
2000	19	MA1279.2	DOF1.5	8.80e-3	0.973	1.8673335777510083	176	206	156	206	False
2000	19	MA2712.1	eil1	2.22e-2	0.974	3.13953488372093	13	206	4	206	False
2000	19	MA2347.1	OS04G0486400	8.97e-3	0.975	1.6249433928086223	116	206	91	206	False
2000	19	MA1045.2	NAC043	9.91e-3	0.983	2.0584254455222197	187	206	170	206	False
2000	19	MA1313.2	WRKY7	1.85e-2	0.983	5.866498740554156	8	206	1	206	False
2000	19	MA1283.2	TCP14	2.25e-1	0.987	2.232754342431762	5	206	2	206	False
2000	19	MA0569.2	MYC4	1.16e-2	0.988	1.593672512173991	117	206	93	206	False
2000	19	MA1397.2	AT1G74840	1.11e-2	0.989	2.3884297520661155	25	206	11	206	False
2000	19	MA2452.1	SPL8A	1.13e-2	0.99	1.724892650185517	165	206	144	206	False
2000	19	MA2499.1	LSH2	1.13e-2	0.99	1.6020905923344948	104	206	80	206	False
2000	19	MA1057.2	SPL12	1.15e-2	0.991	3.173228346456693	16	206	5	206	False
2000	19	MA1181.2	MYB113	1.16e-2	0.992	2.2064108790675085	192	206	177	206	False
2000	19	MA0954.3	ATHB-7	1.22e-2	0.992	1.617689987350394	142	206	119	206	False
2000	19	MA0568.2	MYC3	1.20e-2	0.993	1.6222106054170615	143	206	120	206	False
2000	19	MA1175.2	MYB81	1.21e-2	0.993	2.7664	199	206	187	206	False
2000	19	MA1758.2	HSFA1E	2.43e-2	0.993	1.7366138448707256	43	206	27	206	False
2000	19	MA1315.2	WRKY24	1.52e-2	0.994	1.9475717044560474	36	206	20	206	False
2000	19	MA1363.1	LRL2	3.61e-2	0.994	1.892802587833588	27	206	15	206	False
2000	19	MA1032.2	DREB1G	3.79e-2	0.995	1.4792745280895263	78	206	60	206	False
2000	19	MA1787.2	NAC047	1.29e-2	0.995	2.284432132963989	26	206	12	206	False
2000	19	MA2454.1	SPL8D1	1.33e-2	0.996	1.594994844877683	136	206	113	206	False
2000	19	MA1362.2	bHLH77	2.33e-2	0.996	1.5893238434163701	66	206	47	206	False
2000	19	MA2673.1	GLYMA-15G086400	3.21e-2	0.997	1.686377452334899	42	206	27	206	False
2000	19	MA0962.2	bHLH34	1.79e-2	0.997	1.5508482264356347	131	206	109	206	False
2000	19	MA1174.2	MYB56	1.47e-2	0.998	1.6433566433566433	157	206	136	206	False
2000	19	MA2010.2	SMB	1.50e-2	0.998	1.8678710154756766	182	206	165	206	False
2000	19	MA2356.1	PK20555.1	1.51e-2	0.998	13.389027431421447	206	206	200	206	False
2000	19	MA1321.2	SPL13A	1.79e-2	0.998	4.370992366412214	10	206	2	206	False
2000	19	MA1173.2	MYB101	1.60e-2	0.999	3.7366874770473744	203	206	194	206	False
2000	19	MA1391.3	MYB33	1.61e-2	0.999	2.016782644289808	189	206	174	206	False
2000	19	MA2421.1	SBP8	1.64e-2	0.999	2.282191780821918	24	206	11	206	False
2000	19	MA1274.1	DOF3.6	1.66e-2	0.999	2.1196754563894524	192	206	178	206	False
2000	19	MA1392.3	MYB98	1.82e-2	0.999	1.7874685314685315	44	206	27	206	False
2000	19	MA2731.1	sep3	6.16e-2	0.999	9.177777777777777	4	206	0	206	False
2000	19	MA2360.1	PK28565.1	1.78e-2	0.999	1.7325632833620055	174	206	156	206	False
2000	19	MA2610.1	ereb97	2.64e-1	0.999	1.409647495361781	14	206	10	206	False
2000	19	MA1832.2	Zm00001d002364	2.64e-1	0.999	1.409647495361781	14	206	10	206	False
2000	19	MA1818.1	Zm00001d052229	2.64e-1	0.999	1.409647495361781	14	206	10	206	False
2000	19	MA1410.2	StBRC1	1.86e-2	0.999	2.0533393911858244	191	206	177	206	False
2000	19	MA1008.2	PHYPADRAFT_182268	6.98e-2	0.999	2.0226956924502084	16	206	8	206	False
2000	19	MA2386.1	estExt_gwp_gw1.C_550163	6.98e-2	0.999	2.0226956924502084	16	206	8	206	False
2000	19	MA2397.1	ILR3	1.85e-2	1.0	5.866498740554156	8	206	1	206	False
2000	19	MA1829.2	Zm00001d035604	1.86e-2	1.0	2.6106100795755967	18	206	7	206	False
2000	19	MA1198.2	HAT2	1.86e-2	1.0	2.6106100795755967	199	206	188	206	False
2000	19	MA2406.1	PK03576.1	9.37e-2	1.0	1.6220886551465064	25	206	16	206	False
2000	19	MA0950.1	ATHB-12	1.90e-2	1.0	1.534491358821631	108	206	86	206	False
2000	19	MA1211.2	ATHB-X	1.95e-2	1.0	1.6990291262135921	52	206	34	206	False
2000	19	MA1370.2	IDD5	2.66e-2	1.0	3.4201680672268906	11	206	3	206	False
2000	19	MA2648.1	GLYMA-19G146000	2.01e-2	1.0	1.5546942291128338	142	206	121	206	False
2000	19	MA1020.1	GT-1	2.04e-2	1.0	1.8119139547710976	40	206	24	206	False
2000	19	MA2057.1	PK01630.1	2.04e-2	1.0	1.8119139547710976	40	206	24	206	False
2000	19	MA2744.1	SlWRKY40	2.05e-2	1.0	1.5862984599044079	154	206	134	206	False
2000	19	MA1329.3	ZHD1	2.05e-2	1.0	1.5862984599044079	72	206	52	206	False
2000	19	MA2670.1	GLYMA-15G168800	2.17e-2	1.0	1.7847876310645103	181	206	165	206	False
2000	19	MA0977.1	DOF2.5	2.11e-2	1.0	1.6693914215135863	170	206	152	206	False
2000	19	MA2756.1	dfo23	2.14e-2	1.0	1.573307945300329	152	206	132	206	False
2000	19	MA2719.1	lat61	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
2000	19	MA0953.2	ATHB-6	2.17e-2	1.0	1.7847876310645103	181	206	165	206	False
2000	19	MA0941.2	ABF2	2.19e-2	1.0	1.5672592744836091	75	206	55	206	False
2000	19	MA0959.1	AIB	3.36e-2	1.0	1.6663447609850315	43	206	28	206	False
2000	19	MA2625.1	mybr17	2.22e-2	1.0	3.13953488372093	13	206	4	206	False
2000	19	MA2498.1	LSH1	2.25e-2	1.0	1.9435897435897436	189	206	175	206	False
2000	19	MA1058.2	SPL4	2.29e-2	1.0	1.5189363416599517	97	206	76	206	False
2000	19	MA1660.2	NAC013	6.98e-2	1.0	2.0226956924502084	16	206	8	206	False
2000	19	MA2640.1	GLYMA-19G062000	2.36e-2	1.0	2.0339064451061377	192	206	179	206	False
2000	19	MA2726.1	SlWRKY41	2.34e-2	1.0	1.6874725274725275	49	206	32	206	False
2000	19	MA0966.2	BIM3	2.34e-2	1.0	1.6874725274725275	49	206	32	206	False
2000	19	MA1065.3	TCP20	4.36e-2	1.0	3.1068702290076335	10	206	3	206	False
2000	19	MA1270.2	DOF3.2	2.41e-2	1.0	1.8141592920353982	184	206	169	206	False
2000	19	MA1039.1	MYB4	2.45e-2	1.0	1.6712126269610414	50	206	33	206	False
2000	19	MA0989.2	PHYPADRAFT_153324	2.45e-2	1.0	1.6712126269610414	173	206	156	206	False
2000	19	MA2383.1	e_gw1.392.16.1	2.45e-2	1.0	1.6712126269610414	173	206	156	206	False
2000	19	MA1427.3	NAC028	2.47e-2	1.0	1.5320481927710843	82	206	62	206	False
2000	19	MA2355.1	PK06791.1	2.47e-2	1.0	1.5320481927710843	144	206	124	206	False
2000	19	MA1281.2	DOF5.1	2.60e-2	1.0	1.5984340493876732	164	206	146	206	False
2000	19	MA2052.2	ZAT6	2.62e-2	1.0	2.28517002963172	197	206	186	206	False
2000	19	MA1828.2	Zm00001d038683	2.66e-2	1.0	3.4201680672268906	11	206	3	206	False
2000	19	MA1767.2	MYB23	2.64e-2	1.0	1.5132496513249651	139	206	119	206	False
2000	19	MA1799.2	SPL10	2.66e-2	1.0	3.4201680672268906	11	206	3	206	False
2000	19	MA1241.2	ERF043	1.06e-1	1.0	1.359726295210166	58	206	46	206	False
2000	19	MA2474.1	HMGB10	2.76e-2	1.0	1.5013168649532287	135	206	115	206	False
2000	19	MA2761.1	myb100	2.75e-2	1.0	1.6280844228280755	53	206	36	206	False
2000	19	MA1088.2	WRKY48	2.75e-2	1.0	1.57944869950624	62	206	44	206	False
2000	19	MA2650.1	GLYMA-05G027400	5.43e-2	1.0	1.5877149877149876	40	206	27	206	False
2000	19	MA1215.2	ATHB-53	2.78e-2	1.0	1.4987200722782714	92	206	72	206	False
2000	19	MA2362.1	TEIL	2.78e-2	1.0	1.534829168791433	74	206	55	206	False
2000	19	MA2403.1	DVH24_040989	2.81e-2	1.0	1.4962689921783692	133	206	113	206	False
2000	19	MA2741.1	SlWRKY7	3.05e-2	1.0	11.272952853598015	5	206	0	206	False
2000	19	MA1228.2	ERF091	1.09e-1	1.0	1.3496006474086064	60	206	48	206	False
2000	19	MA1223.2	ERF035	1.30e-1	1.0	2.1645569620253164	9	206	4	206	False
2000	19	MA2361.1	PRUPE_ppa000682mg	2.98e-2	1.0	1.4802087864288822	102	206	82	206	False
2000	19	MA2651.1	GLYMA-20G154400	3.67e-2	1.0	1.6303608587524743	176	206	161	206	False
2000	19	MA1285.2	TCP9	1.01e-1	1.0	2.1550802139037435	11	206	5	206	False
2000	19	MA1375.2	ANL2	3.05e-2	1.0	11.272952853598015	206	206	201	206	False
2000	19	MA1276.2	DOF3.5	3.03e-2	1.0	1.4755204594400575	107	206	87	206	False
2000	19	MA2738.1	Cnr	3.05e-2	1.0	11.272952853598015	5	206	0	206	False
2000	19	MA0940.1	AP1	3.04e-2	1.0	1.4749204164157275	108	206	88	206	False
2000	19	MA1664.3	HSFA6B	3.05e-2	1.0	11.272952853598015	206	206	201	206	False
2000	19	MA1398.3	KUA1	3.05e-2	1.0	11.272952853598015	5	206	0	206	False
2000	19	MA1177.2	MYB65	3.05e-2	1.0	11.272952853598015	206	206	201	206	False
2000	19	MA0577.4	SPL3	3.38e-2	1.0	5.150375939849624	7	206	1	206	False
2000	19	MA2729.1	vahox1	3.07e-2	1.0	1.5055432372505544	145	206	126	206	False
2000	19	MA2725.1	SlWRKY6	3.10e-2	1.0	3.9346835443037973	9	206	2	206	False
2000	19	MA0054.1	myb.Ph3	3.10e-2	1.0	3.9346835443037973	204	206	197	206	False
2000	19	MA1212.2	ATHB-13	3.12e-2	1.0	1.5395894428152492	157	206	139	206	False
2000	19	MA0585.2	AGL1	3.14e-2	1.0	1.5811965811965811	57	206	40	206	False
2000	19	MA1830.2	Zm00001d015407	3.41e-2	1.0	2.073170731707317	195	206	184	206	False
2000	19	MA2079.1	PK19717.1	3.41e-2	1.0	2.073170731707317	195	206	184	206	False
2000	19	MA0571.2	ANT	2.08e-1	1.0	1.7622554660529344	9	206	5	206	False
2000	19	MA1400.2	AT1G19000	3.38e-2	1.0	5.150375939849624	7	206	1	206	False
2000	19	MA1352.1	TRP1	8.92e-1	1.0	0.5501222493887531	2	206	4	206	False
2000	19	MA2475.1	HOX6	3.28e-2	1.0	1.4867724867724867	85	206	66	206	False
2000	19	MA2342.1	URI	3.35e-2	1.0	1.4804691079009253	138	206	119	206	False
2000	19	MA1810.2	GLYMA-08G357600	3.35e-2	1.0	1.8288288288288288	31	206	18	206	False
2000	19	MA2626.1	bzip40	3.38e-2	1.0	5.150375939849624	205	206	199	206	False
2000	19	MA2073.1	PK16340.1	3.32e-2	1.0	2.2919332189109065	198	206	188	206	False
2000	19	MA1256.2	RAP2-12	8.10e-2	1.0	1.4703431952662722	44	206	32	206	False
2000	19	MA0974.3	CDF3	3.51e-2	1.0	1.5434958878721186	162	206	145	206	False
2000	19	MA1356.1	TRP2	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	19	MA2344.1	REV	3.56e-2	1.0	2.892030848329049	12	206	4	206	False
2000	19	MA1267.2	DOF5.8	3.54e-2	1.0	2.4966860815424785	200	206	191	206	False
2000	19	MA1023.1	PHYPADRAFT_28324	1.37e-1	1.0	1.7590527119938886	14	206	8	206	False
2000	19	MA2655.1	GLYMA-08G218600	3.55e-2	1.0	1.5873121425721506	52	206	36	206	False
2000	19	MA1674.3	NAC017	3.56e-2	1.0	2.892030848329049	202	206	194	206	False
2000	19	MA2500.1	LSH3	3.60e-2	1.0	1.535229476405947	62	206	45	206	False
2000	19	MA1091.1	WRKY62	3.93e-2	1.0	1.5059851180847623	66	206	49	206	False
2000	19	MA1062.3	TCP15	6.98e-2	1.0	2.0226956924502084	16	206	8	206	False
2000	19	MA2745.1	SlWRKY81	3.61e-2	1.0	1.4592614216902642	129	206	110	206	False
2000	19	MA2014.2	BAM8	5.04e-2	1.0	1.4284801071504674	83	206	66	206	False
2000	19	MA1096.1	ARALYDRAFT_496250	1.20e-1	1.0	1.3141818181818181	69	206	57	206	False
2000	19	MA2429.1	SPL13D	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	19	MA0990.2	HDG11	3.74e-2	1.0	1.4835663995327861	77	206	59	206	False
2000	19	MA1287.2	TCP21	7.52e-2	1.0	1.6589733386390768	27	206	17	206	False
2000	19	MA1687.1	ARF14	1.64e-1	1.0	1.5699208443271768	17	206	11	206	False
2000	19	MA1210.3	HAT22	3.83e-2	1.0	1.756589583186898	186	206	173	206	False
2000	19	MA2709.1	SolycHsfA2	6.70e-2	1.0	1.8686327077747988	20	206	11	206	False
2000	19	MA1056.2	SPL11	5.30e-2	1.0	1.897560975609756	22	206	12	206	False
2000	19	MA1025.2	HBI1	4.03e-2	1.0	1.460611305127175	83	206	65	206	False
